question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_049,arabesk (film) ve Telling Tales (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Telling Tales (film) -> director -> burak aksak -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_050,arabesk (film) ve Coming Soon (2014 film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Coming Soon (2014 film) -> director -> cem yilmaz -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_051,arabesk (film) ve whisper if i forget filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> whisper if i forget -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_052,arabesk (film) ve The Nameless Knight filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> The Nameless Knight -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_053,arabesk (film) ve şehrazat (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> şehrazat (film) -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_054,arabesk (film) ve Sevistigimiz Gunler filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Sevistigimiz Gunler -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_055,arabesk (film) ve istanbul unveiled filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> istanbul unveiled -> director -> şerif yenen -> place of birth -> ödemiş,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_056,arabesk (film) ve sevmek ve ölmek zamanı filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> sevmek ve ölmek zamanı -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_057,arabesk (film) ve Uc Korkusuz Arkadas filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Uc Korkusuz Arkadas -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_058,arabesk (film) ve yarın ağlayacağım filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> yarın ağlayacağım -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_059,arabesk (film) ve Yasak Aşk filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Yasak Aşk -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_060,arabesk (film) ve yasamak ne guzel sey filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> yasamak ne guzel sey -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_061,arabesk (film) ve Kırık Hayatlar filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kırık Hayatlar -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_062,arabesk (film) ve mustang (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> mustang (film) -> director -> deniz gamze erguven -> place of birth -> Angora, Turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_063,arabesk (film) ve let's sin filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> let's sin -> director -> onur unlu -> place of birth -> İzmit,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_064,arabesk (film) ve grain (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> grain (film) -> director -> Semih Kaplanoğlu -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_065,arabesk (film) ve ölmüs bir kadinin evraki metrukesi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> ölmüs bir kadinin evraki metrukesi -> director -> metin erksan -> place of birth -> Çanakkale Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_066,arabesk (film) ve dark world filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> dark world -> director -> metin erksan -> place of birth -> Çanakkale Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_067,arabesk (film) ve frenzy (2015 film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> frenzy (2015 film) -> director -> Emin Alper -> place of birth -> cogni,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_068,arabesk (film) ve never my soul! filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> never my soul! -> director -> kutluğ ataman -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_069,arabesk (film) ve tamam miyiz? filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> tamam miyiz? -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_070,arabesk (film) ve Tele-rugby filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Tele-rugby -> director -> Genco Gulan -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_071,arabesk (film) ve razrusenye filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> razrusenye -> director -> Genco Gulan -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_072,arabesk (film) ve SeMazen filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> SeMazen -> director -> Genco Gulan -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_073,arabesk (film) ve Jîn filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Jîn -> director -> reha erdem -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_074,arabesk (film) ve Sour Apples filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Sour Apples -> director -> Yilmaz erdogan -> place of birth -> Hakkari Turkey,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_075,arabesk (film) ve asmali konak filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> asmali konak -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_076,"arabesk (film) ve Selvi boylum, al yazmalim filmlerinin yönetmenleri aynı yerde mi doğmuştur?","arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Selvi boylum, al yazmalim -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_077,arabesk (film) ve Iki Genc Kiz filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Iki Genc Kiz -> director -> kutluğ ataman -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_078,arabesk (film) ve Ember (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Ember (film) -> director -> zeki demirkubuz -> place of birth -> isparta,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_079,arabesk (film) ve İstanbul Kırmızısı (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> İstanbul Kırmızısı (film) -> director -> Ferzan Özpetek -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_080,arabesk (film) ve Toss-Up filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Toss-Up -> director -> Ugur Yücel -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_081,arabesk (film) ve victory sun filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> victory sun -> director -> seyfi havaeri -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_082,arabesk (film) ve The Sob filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> The Sob -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_083,arabesk (film) ve Beauty from Peran filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Beauty from Peran -> director -> vedat örfi bengü -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_084,arabesk (film) ve Yeşil Işık filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Yeşil Işık -> director -> faruk aksoy -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_085,arabesk (film) ve şeytan filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> şeytan -> director -> metin erksan -> place of birth -> Çanakkale Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_086,arabesk (film) ve akrebin yolculuğu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> akrebin yolculuğu -> director -> Ömer Kavur -> place of birth -> Angora, Turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_087,arabesk (film) ve big big world (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> big big world (film) -> director -> reha erdem -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_088,arabesk (film) ve Şehirdeki Yabancı filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Şehirdeki Yabancı -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_089,arabesk (film) ve Evcilik Oyunu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Evcilik Oyunu -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_090,arabesk (film) ve Vurun Kahpeye filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Vurun Kahpeye -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_091,arabesk (film) ve iki yabanci filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> iki yabanci -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_092,arabesk (film) ve Anadolu Kartalları filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Anadolu Kartalları -> director -> Ömer Vargı -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_093,arabesk (film) ve and then what? filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> and then what? -> director -> Özcan Deniz -> place of birth -> Angora, Turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_094,arabesk (film) ve Pandora'nın Kutusu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Pandora'nın Kutusu -> director -> yeşim ustaoğlu -> place of birth -> Sarîqamîş,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_095,arabesk (film) ve the wall (1983 film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> the wall (1983 film) -> director -> Guney, Yilmaz -> place of birth -> siverek",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_096,arabesk (film) ve issiz adam filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> issiz adam -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
